web-scraper-order,web-scraper-start-url,containers,containers-href,prix,superficie ,adresse,image-src
"1739888556-286","https://sn.coinafrique.com/categorie/terrains","Terrain  - Saly","https://sn.coinafrique.com/annonce/terrains/terrain-saly-5186420","50 000 000 CFA","9","Malikounda, Sénégal","https://images.coinafrique.com/thumb_4928130_uploaded_image1_1725488552.jpg"
"1739888556-287","https://sn.coinafrique.com/categorie/terrains","Terrain  - Saly","https://sn.coinafrique.com/annonce/terrains/terrain-saly-5186420","50 000 000 CFA","9","Malikounda, Sénégal","https://images.coinafrique.com/thumb_4525288_uploaded_image1_1704296090.jpg"
"1739888556-288","https://sn.coinafrique.com/categorie/terrains","Terrain  - Saly","https://sn.coinafrique.com/annonce/terrains/terrain-saly-5186420","50 000 000 CFA","9","Malikounda, Sénégal","https://images.coinafrique.com/thumb_4473745_uploaded_image1_1701047131.jpg"
"1739888556-289","https://sn.coinafrique.com/categorie/terrains","Terrain  - Saly","https://sn.coinafrique.com/annonce/terrains/terrain-saly-5186420","50 000 000 CFA","9","Malikounda, Sénégal","https://images.coinafrique.com/thumb_3772800_uploaded_image1_1657019959.jpg"
"1739888556-290","https://sn.coinafrique.com/categorie/terrains","Terrain  - Saly","https://sn.coinafrique.com/annonce/terrains/terrain-saly-5186420","50 000 000 CFA","9","Malikounda, Sénégal","https://images.coinafrique.com/thumb_3772757_uploaded_image1_1657018660.jpg"
"1739888556-291","https://sn.coinafrique.com/categorie/terrains","Terrain  - Saly","https://sn.coinafrique.com/annonce/terrains/terrain-saly-5186420","50 000 000 CFA","9","Malikounda, Sénégal","https://images.coinafrique.com/thumb_3643757_uploaded_image1_1649363031.jpg"
"1739888556-292","https://sn.coinafrique.com/categorie/terrains","Terrain  - Saly","https://sn.coinafrique.com/annonce/terrains/terrain-saly-5186420","50 000 000 CFA","9","Malikounda, Sénégal","https://images.coinafrique.com/thumb_2763799_uploaded_image1_1605452035.jpg"
"1739888556-293","https://sn.coinafrique.com/categorie/terrains","Terrain  - Saly","https://sn.coinafrique.com/annonce/terrains/terrain-saly-5186420","50 000 000 CFA","9","Malikounda, Sénégal","https://images.coinafrique.com/thumb_2436813_uploaded_image1_1594714639.jpg"
"1739888559-294","https://sn.coinafrique.com/categorie/terrains","Terrain 300 m² - Somone  Château","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-somone-chateau-5186513","20 000 000 CFA","300","Mbour, Sénégal","https://images.coinafrique.com/thumb_5186513_uploaded_image1_1739579563.jpg"
"1739888559-295","https://sn.coinafrique.com/categorie/terrains","Terrain 300 m² - Somone  Château","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-somone-chateau-5186513","20 000 000 CFA","300","Mbour, Sénégal","https://images.coinafrique.com/thumb_4229543_uploaded_image1_1685007677.jpg"
"1739888559-296","https://sn.coinafrique.com/categorie/terrains","Terrain 300 m² - Somone  Château","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-somone-chateau-5186513","20 000 000 CFA","300","Mbour, Sénégal","https://images.coinafrique.com/thumb_1220612_uploaded_image1_1574168535.44.png"
"1739888559-297","https://sn.coinafrique.com/categorie/terrains","Terrain 300 m² - Somone  Château","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-somone-chateau-5186513","20 000 000 CFA","300","Mbour, Sénégal","https://images.coinafrique.com/thumb_1194632_uploaded_image1_1573662323.47.png"
"1739888562-298","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m² - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diamniadio-5186683","5 000 000 CFA","150 m2","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_5186683_uploaded_image1_1739607513.jpg"
"1739888562-299","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m² - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diamniadio-5186683","5 000 000 CFA","150 m2","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_1124315_uploaded_image1_1572307871.89.png"
"1739888562-300","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m² - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diamniadio-5186683","5 000 000 CFA","150 m2","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_1971004_uploaded_image1_1587263493.98.jpeg"
"1739888562-301","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m² - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diamniadio-5186683","5 000 000 CFA","150 m2","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_1141959_uploaded_image1_1572636765.65.png"
"1739888562-302","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m² - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diamniadio-5186683","5 000 000 CFA","150 m2","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4855750_uploaded_image1_1721673085.jpg"
"1739888562-303","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m² - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diamniadio-5186683","5 000 000 CFA","150 m2","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4789096_uploaded_image1_1718036311.jpg"
"1739888562-304","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m² - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diamniadio-5186683","5 000 000 CFA","150 m2","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4649078_uploaded_image1_1710842285.jpg"
"1739888562-305","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m² - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diamniadio-5186683","5 000 000 CFA","150 m2","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667580_uploaded_image1_1711851204.jpg"
"1739888562-306","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m² - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diamniadio-5186683","5 000 000 CFA","150 m2","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4357292_uploaded_image1_1693476817.jpg"
"1739888562-307","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m² - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diamniadio-5186683","5 000 000 CFA","150 m2","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4281872_uploaded_image1_1688557983.jpg"
"1739888562-308","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m² - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diamniadio-5186683","5 000 000 CFA","150 m2","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3898580_uploaded_image1_1664470799.jpg"
"1739888562-309","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m² - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diamniadio-5186683","5 000 000 CFA","150 m2","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3775598_uploaded_image1_1657150155.jpg"
"1739888565-310","https://sn.coinafrique.com/categorie/terrains","Terrain Almadie 2 150 m2","https://sn.coinafrique.com/annonce/terrains/terrain-almadie-2-150-m2-5145657","25 000 000 CFA","150 m2","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5145657_uploaded_image1_1737468452.98.jpeg"
"1739888565-311","https://sn.coinafrique.com/categorie/terrains","Terrain Almadie 2 150 m2","https://sn.coinafrique.com/annonce/terrains/terrain-almadie-2-150-m2-5145657","25 000 000 CFA","150 m2","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4594155_uploaded_image1_1707944194.jpg"
"1739888565-312","https://sn.coinafrique.com/categorie/terrains","Terrain Almadie 2 150 m2","https://sn.coinafrique.com/annonce/terrains/terrain-almadie-2-150-m2-5145657","25 000 000 CFA","150 m2","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4496057_uploaded_image1_1702376291.jpg"
"1739888565-313","https://sn.coinafrique.com/categorie/terrains","Terrain Almadie 2 150 m2","https://sn.coinafrique.com/annonce/terrains/terrain-almadie-2-150-m2-5145657","25 000 000 CFA","150 m2","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4439979_uploaded_image1_1698917370.19.jpeg"
"1739888565-314","https://sn.coinafrique.com/categorie/terrains","Terrain Almadie 2 150 m2","https://sn.coinafrique.com/annonce/terrains/terrain-almadie-2-150-m2-5145657","25 000 000 CFA","150 m2","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4319903_uploaded_image1_1691056434.73.jpeg"
"1739888565-315","https://sn.coinafrique.com/categorie/terrains","Terrain Almadie 2 150 m2","https://sn.coinafrique.com/annonce/terrains/terrain-almadie-2-150-m2-5145657","25 000 000 CFA","150 m2","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4343141_uploaded_image1_1692542234.jpg"
"1739888565-316","https://sn.coinafrique.com/categorie/terrains","Terrain Almadie 2 150 m2","https://sn.coinafrique.com/annonce/terrains/terrain-almadie-2-150-m2-5145657","25 000 000 CFA","150 m2","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4254876_uploaded_image1_1686666397.jpg"
"1739888565-317","https://sn.coinafrique.com/categorie/terrains","Terrain Almadie 2 150 m2","https://sn.coinafrique.com/annonce/terrains/terrain-almadie-2-150-m2-5145657","25 000 000 CFA","150 m2","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4156587_uploaded_image1_1680273903.61.jpeg"
"1739888565-318","https://sn.coinafrique.com/categorie/terrains","Terrain Almadie 2 150 m2","https://sn.coinafrique.com/annonce/terrains/terrain-almadie-2-150-m2-5145657","25 000 000 CFA","150 m2","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4114517_uploaded_image1_1677674485.jpg"
"1739888565-319","https://sn.coinafrique.com/categorie/terrains","Terrain Almadie 2 150 m2","https://sn.coinafrique.com/annonce/terrains/terrain-almadie-2-150-m2-5145657","25 000 000 CFA","150 m2","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4114061_uploaded_image1_1677662615.jpg"
"1739888565-320","https://sn.coinafrique.com/categorie/terrains","Terrain Almadie 2 150 m2","https://sn.coinafrique.com/annonce/terrains/terrain-almadie-2-150-m2-5145657","25 000 000 CFA","150 m2","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4008237_uploaded_image1_1671018488.jpg"
"1739888565-321","https://sn.coinafrique.com/categorie/terrains","Terrain Almadie 2 150 m2","https://sn.coinafrique.com/annonce/terrains/terrain-almadie-2-150-m2-5145657","25 000 000 CFA","150 m2","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_3925214_uploaded_image1_1666089970.86.jpeg"
"1739888568-322","https://sn.coinafrique.com/categorie/terrains","Terrains 20304m²  - Ouest foire VDN","https://sn.coinafrique.com/annonce/terrains/terrains-20304m-ouest-foire-vdn-5187104","300 000 CFA","20304","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5187104_uploaded_image1_1739630271.jpg"
"1739888570-323","https://sn.coinafrique.com/categorie/terrains","Terrain 400m`  - Mbodiène","https://sn.coinafrique.com/annonce/terrains/terrain-400m-mbodiene-5187142","10 500 000 CFA","400","Mbour, Sénégal","https://images.coinafrique.com/thumb_5187142_uploaded_image1_1739631907.jpg"
"1739888573-324","https://sn.coinafrique.com/categorie/terrains","Terrains 279m² -Dakar plateaux","https://sn.coinafrique.com/annonce/terrains/terrains-279m-dakar-plateaux-5138824","220 000 000 CFA","279","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5138824_uploaded_image1_1737060610.jpg"
"1739888576-325","https://sn.coinafrique.com/categorie/terrains","Terrains 723m²  - Almadies","https://sn.coinafrique.com/annonce/terrains/terrains-723m-almadies-5138827","1 500 000 000 CFA","723","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5138827_uploaded_image1_1737060969.jpg"
"1739888579-326","https://sn.coinafrique.com/categorie/terrains","Terrains  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-diamniadio-5138832","55 000 000 CFA","","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5177224_uploaded_image1_1739094183.jpg"
"1739888579-327","https://sn.coinafrique.com/categorie/terrains","Terrains  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-diamniadio-5138832","55 000 000 CFA","","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5138832_uploaded_image1_1737061324.jpg"
"1739888579-328","https://sn.coinafrique.com/categorie/terrains","Terrains  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-diamniadio-5138832","55 000 000 CFA","","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5185749_uploaded_image1_1739538405.jpg"
"1739888579-329","https://sn.coinafrique.com/categorie/terrains","Terrains  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-diamniadio-5138832","55 000 000 CFA","","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5180461_uploaded_image1_1739270007.jpg"
"1739888579-330","https://sn.coinafrique.com/categorie/terrains","Terrains  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-diamniadio-5138832","55 000 000 CFA","","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5115080_uploaded_image1_1735771019.jpg"
"1739888579-331","https://sn.coinafrique.com/categorie/terrains","Terrains  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-diamniadio-5138832","55 000 000 CFA","","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5105534_uploaded_image1_1735040400.jpg"
"1739888579-332","https://sn.coinafrique.com/categorie/terrains","Terrains  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-diamniadio-5138832","55 000 000 CFA","","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5117322_uploaded_image1_1735905618.jpg"
"1739888579-333","https://sn.coinafrique.com/categorie/terrains","Terrains  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-diamniadio-5138832","55 000 000 CFA","","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5071384_uploaded_image1_1733139591.jpg"
"1739888579-334","https://sn.coinafrique.com/categorie/terrains","Terrains  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-diamniadio-5138832","55 000 000 CFA","","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5085112_uploaded_image1_1733836053.jpg"
"1739888579-335","https://sn.coinafrique.com/categorie/terrains","Terrains  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-diamniadio-5138832","55 000 000 CFA","","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5070720_uploaded_image1_1733103758.jpg"
"1739888579-336","https://sn.coinafrique.com/categorie/terrains","Terrains  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-diamniadio-5138832","55 000 000 CFA","","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5028093_uploaded_image1_1730813981.jpg"
"1739888579-337","https://sn.coinafrique.com/categorie/terrains","Terrains  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-diamniadio-5138832","55 000 000 CFA","","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5065805_uploaded_image1_1732799929.jpg"
"1739888581-338","https://sn.coinafrique.com/categorie/terrains","Terrain 2000m` - Toubab Dialao","https://sn.coinafrique.com/annonce/terrains/terrain-2000m-toubab-dialao-5171598","40 000 CFA","","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_5171598_uploaded_image1_1738771612.jpg"
"1739888584-339","https://sn.coinafrique.com/categorie/terrains","Terrains 445m2 tf  - Saint louis","https://sn.coinafrique.com/annonce/terrains/terrains-445m2-tf-saint-louis-5173431","150 000 000 CFA","445","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_5173431_uploaded_image1_1738860188.jpg"
"1739888586-340","https://sn.coinafrique.com/categorie/terrains","Terrain 1884m² -Almadies","https://sn.coinafrique.com/annonce/terrains/terrain-1884m-almadies-5162752","2 449 200 000 CFA","1884","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5162752_uploaded_image1_1738343088.jpg"
"1739888589-341","https://sn.coinafrique.com/categorie/terrains","Terrains 180m² - Mermoz-sacré coeur","https://sn.coinafrique.com/annonce/terrains/terrains-180m-mermoz-sacre-coeur-5167759","160 000 000 CFA","180","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5167759_uploaded_image1_1738610024.jpg"
"1739888589-342","https://sn.coinafrique.com/categorie/terrains","Terrains 180m² - Mermoz-sacré coeur","https://sn.coinafrique.com/annonce/terrains/terrains-180m-mermoz-sacre-coeur-5167759","160 000 000 CFA","180","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3489809_uploaded_image1_1639852715.jpg"
"1739888592-343","https://sn.coinafrique.com/categorie/terrains","Terrains 165m² - Sacré-coeur","https://sn.coinafrique.com/annonce/terrains/terrains-165m-sacre-coeur-5167779","140 000 000 CFA","165","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5167779_uploaded_image1_1738611038.jpg"
"1739888594-344","https://sn.coinafrique.com/categorie/terrains","Terrains 50443m² TF- Pout-Thies","https://sn.coinafrique.com/annonce/terrains/terrains-50443m-tf-pout-thies-5173833","25 000 CFA","50443","Thies, Sénégal","https://images.coinafrique.com/thumb_5173833_uploaded_image1_1738875548.jpg"
"1739888597-345","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Kounoune","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-kounoune-5147369","10 000 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5147369_uploaded_image1_1737547007.jpg"
"1739888597-346","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Kounoune","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-kounoune-5147369","10 000 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5108839_uploaded_image1_1735299820.jpg"
"1739888597-347","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Kounoune","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-kounoune-5147369","10 000 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5042012_uploaded_image1_1731510763.jpg"
"1739888597-348","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Kounoune","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-kounoune-5147369","10 000 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4902012_uploaded_image1_1724098448.jpg"
"1739888597-349","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Kounoune","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-kounoune-5147369","10 000 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4901984_uploaded_image1_1724096067.jpg"
"1739888597-350","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Kounoune","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-kounoune-5147369","10 000 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4836975_uploaded_image1_1720644157.jpg"
"1739888597-351","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Kounoune","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-kounoune-5147369","10 000 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4598974_uploaded_image1_1708220134.jpg"
"1739888597-352","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Kounoune","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-kounoune-5147369","10 000 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4402649_uploaded_image1_1696436555.jpg"
"1739888597-353","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Kounoune","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-kounoune-5147369","10 000 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4331704_uploaded_image1_1691775469.jpg"
