web-scraper-order,web-scraper-start-url,containers,containers-href,salle de bainbain ,adresse,pieces,image-src
"1739974520-370","https://sn.coinafrique.com/categorie/appartements","Location appartement et lumineux à Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartement-et-lumineux-a-mermoz-5166843","2","Mermoz-Sacré Coeur, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_4132512_uploaded_image1_1678722293.jpg"
"1739974520-371","https://sn.coinafrique.com/categorie/appartements","Location appartement et lumineux à Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartement-et-lumineux-a-mermoz-5166843","2","Mermoz-Sacré Coeur, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_4068836_uploaded_image1_1674916458.jpg"
"1739974525-372","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces 6eme étage - point e","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-6eme-etage-point-e-5147264","5","Point E, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5147264_uploaded_image1_1737543412.jpg"
"1739974525-373","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces 6eme étage - point e","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-6eme-etage-point-e-5147264","5","Point E, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_4867789_uploaded_image1_1722351298.jpg"
"1739974530-374","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5193171","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5184045_uploaded_image1_1739446884.jpg"
"1739974530-375","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5193171","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5174944_uploaded_image1_1738935857.jpg"
"1739974530-376","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5193171","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5193171_uploaded_image1_1739971413.jpg"
"1739974530-377","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5193171","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5188094_uploaded_image1_1739703615.jpg"
"1739974530-378","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5193171","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5178590_uploaded_image1_1739178749.jpg"
"1739974530-379","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5193171","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5191771_uploaded_image1_1739897188.jpg"
"1739974530-380","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5193171","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5147831_uploaded_image1_1737560380.jpg"
"1739974530-381","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5193171","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5147824_uploaded_image1_1737560178.jpg"
"1739974530-382","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5193171","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5152571_uploaded_image1_1737805147.jpg"
"1739974530-383","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5193171","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5151243_uploaded_image1_1737723381.jpg"
"1739974530-384","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5193171","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5180567_uploaded_image1_1739273526.jpg"
"1739974530-385","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5193171","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5170947_uploaded_image1_1738750854.jpg"
"1739974535-386","https://sn.coinafrique.com/categorie/appartements","Location appartements 2 pièces - Mermoz-sacré coeur","https://sn.coinafrique.com/annonce/appartements/location-appartements-2-pieces-mermoz-sacre-coeur-5149396","2","Mermoz-Sacré Coeur, Dakar, Sénégal","2","https://images.coinafrique.com/thumb_5149396_uploaded_image1_1737636582.jpg"
"1739974535-387","https://sn.coinafrique.com/categorie/appartements","Location appartements 2 pièces - Mermoz-sacré coeur","https://sn.coinafrique.com/annonce/appartements/location-appartements-2-pieces-mermoz-sacre-coeur-5149396","2","Mermoz-Sacré Coeur, Dakar, Sénégal","2","https://images.coinafrique.com/thumb_5157273_uploaded_image1_1738073016.jpg"
"1739974535-388","https://sn.coinafrique.com/categorie/appartements","Location appartements 2 pièces - Mermoz-sacré coeur","https://sn.coinafrique.com/annonce/appartements/location-appartements-2-pieces-mermoz-sacre-coeur-5149396","2","Mermoz-Sacré Coeur, Dakar, Sénégal","2","https://images.coinafrique.com/thumb_5162347_uploaded_image1_1738324632.jpg"
"1739974535-389","https://sn.coinafrique.com/categorie/appartements","Location appartements 2 pièces - Mermoz-sacré coeur","https://sn.coinafrique.com/annonce/appartements/location-appartements-2-pieces-mermoz-sacre-coeur-5149396","2","Mermoz-Sacré Coeur, Dakar, Sénégal","2","https://images.coinafrique.com/thumb_5152561_uploaded_image1_1737804972.jpg"
"1739974535-390","https://sn.coinafrique.com/categorie/appartements","Location appartements 2 pièces - Mermoz-sacré coeur","https://sn.coinafrique.com/annonce/appartements/location-appartements-2-pieces-mermoz-sacre-coeur-5149396","2","Mermoz-Sacré Coeur, Dakar, Sénégal","2","https://images.coinafrique.com/thumb_5152558_uploaded_image1_1737804745.jpg"
"1739974535-391","https://sn.coinafrique.com/categorie/appartements","Location appartements 2 pièces - Mermoz-sacré coeur","https://sn.coinafrique.com/annonce/appartements/location-appartements-2-pieces-mermoz-sacre-coeur-5149396","2","Mermoz-Sacré Coeur, Dakar, Sénégal","2","https://images.coinafrique.com/thumb_5165503_uploaded_image1_1738504412.jpg"
"1739974535-392","https://sn.coinafrique.com/categorie/appartements","Location appartements 2 pièces - Mermoz-sacré coeur","https://sn.coinafrique.com/annonce/appartements/location-appartements-2-pieces-mermoz-sacre-coeur-5149396","2","Mermoz-Sacré Coeur, Dakar, Sénégal","2","https://images.coinafrique.com/thumb_5151176_uploaded_image1_1737719999.jpg"
"1739974535-393","https://sn.coinafrique.com/categorie/appartements","Location appartements 2 pièces - Mermoz-sacré coeur","https://sn.coinafrique.com/annonce/appartements/location-appartements-2-pieces-mermoz-sacre-coeur-5149396","2","Mermoz-Sacré Coeur, Dakar, Sénégal","2","https://images.coinafrique.com/thumb_5180574_uploaded_image1_1739273741.jpg"
"1739974535-394","https://sn.coinafrique.com/categorie/appartements","Location appartements 2 pièces - Mermoz-sacré coeur","https://sn.coinafrique.com/annonce/appartements/location-appartements-2-pieces-mermoz-sacre-coeur-5149396","2","Mermoz-Sacré Coeur, Dakar, Sénégal","2","https://images.coinafrique.com/thumb_5170958_uploaded_image1_1738751128.jpg"
"1739974535-395","https://sn.coinafrique.com/categorie/appartements","Location appartements 2 pièces - Mermoz-sacré coeur","https://sn.coinafrique.com/annonce/appartements/location-appartements-2-pieces-mermoz-sacre-coeur-5149396","2","Mermoz-Sacré Coeur, Dakar, Sénégal","2","https://images.coinafrique.com/thumb_5180438_uploaded_image1_1739269157.jpg"
"1739974535-396","https://sn.coinafrique.com/categorie/appartements","Location appartements 2 pièces - Mermoz-sacré coeur","https://sn.coinafrique.com/annonce/appartements/location-appartements-2-pieces-mermoz-sacre-coeur-5149396","2","Mermoz-Sacré Coeur, Dakar, Sénégal","2","https://images.coinafrique.com/thumb_5180414_uploaded_image1_1739268339.jpg"
"1739974535-397","https://sn.coinafrique.com/categorie/appartements","Location appartements 2 pièces - Mermoz-sacré coeur","https://sn.coinafrique.com/annonce/appartements/location-appartements-2-pieces-mermoz-sacre-coeur-5149396","2","Mermoz-Sacré Coeur, Dakar, Sénégal","2","https://images.coinafrique.com/thumb_5144736_uploaded_image1_1737419365.jpg"
"1739974540-398","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5174944","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5184045_uploaded_image1_1739446884.jpg"
"1739974540-399","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5174944","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5174944_uploaded_image1_1738935857.jpg"
"1739974540-400","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5174944","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5193171_uploaded_image1_1739971413.jpg"
"1739974540-401","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5174944","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5188094_uploaded_image1_1739703615.jpg"
"1739974540-402","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5174944","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5178590_uploaded_image1_1739178749.jpg"
"1739974540-403","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5174944","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5191771_uploaded_image1_1739897188.jpg"
"1739974540-404","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5174944","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5147831_uploaded_image1_1737560380.jpg"
"1739974540-405","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5174944","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5147824_uploaded_image1_1737560178.jpg"
"1739974540-406","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5174944","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5152571_uploaded_image1_1737805147.jpg"
"1739974540-407","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5174944","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5151243_uploaded_image1_1737723381.jpg"
"1739974540-408","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5174944","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5180567_uploaded_image1_1739273526.jpg"
"1739974540-409","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5174944","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5170947_uploaded_image1_1738750854.jpg"
